,formula,defectid,site,valence_ratio_Crsyal,Eb_sum,Eb_sum_bva,Vr_max,Eg,Ev
2295,Ba1Mn3O6,0117270,6,0.7005406485919757,7.929325649790304,5.554814933601088,-0.433744681701679,0.0939,0.285
2296,Ba1Mn3O6,0117270,6,0.7005406485919757,7.929325649790304,5.554814933601088,-0.5156224113418986,0.0939,0.285
2305,Ba1Mn3O6,0117270,6,0.7005406485919757,7.929325649790304,5.554814933601088,,0.0939,0.285
2307,Ba1Mn3O6,0117270,7,0.8261478370561354,7.929325649790304,6.550795234887994,-0.433744681701679,0.0939,2.3331
2308,Ba1Mn3O6,0117270,7,0.8261478370561354,7.929325649790304,6.550795234887994,-0.5156224113418986,0.0939,2.3331
2317,Ba1Mn3O6,0117270,7,0.8261478370561354,7.929325649790304,6.550795234887994,,0.0939,2.3331
2319,Ba1Mn3O6,0117270,8,0.6808638031167951,7.929325649790304,5.398790818067778,-0.433744681701679,0.0939,2.3141
2320,Ba1Mn3O6,0117270,8,0.6808638031167951,7.929325649790304,5.398790818067778,-0.5156224113418986,0.0939,2.3141
2329,Ba1Mn3O6,0117270,8,0.6808638031167951,7.929325649790304,5.398790818067778,,0.0939,2.3141
2331,Ba1Mn3O6,0117270,9,0.7563533201808277,7.929325649790304,5.997371782013895,-0.433744681701679,0.0939,2.5242
2332,Ba1Mn3O6,0117270,9,0.7563533201808277,7.929325649790304,5.997371782013895,-0.5156224113418986,0.0939,2.5242
2341,Ba1Mn3O6,0117270,9,0.7563533201808277,7.929325649790304,5.997371782013895,,0.0939,2.5242
2343,Ba1Mn3O6,0117270,10,0.7056937012278475,7.929325649790304,5.595675166041426,-0.433744681701679,0.0939,2.3704
2344,Ba1Mn3O6,0117270,10,0.7056937012278475,7.929325649790304,5.595675166041426,-0.5156224113418986,0.0939,2.3704
2353,Ba1Mn3O6,0117270,10,0.7056937012278475,7.929325649790304,5.595675166041426,,0.0939,2.3704
2355,Ba1Mn3O6,0117270,11,0.5336488925426351,7.929325649790304,4.231475851620506,-0.433744681701679,0.0939,1.2961
2356,Ba1Mn3O6,0117270,11,0.5336488925426351,7.929325649790304,4.231475851620506,-0.5156224113418986,0.0939,1.2961
2365,Ba1Mn3O6,0117270,11,0.5336488925426351,7.929325649790304,4.231475851620506,,0.0939,1.2961
2367,Ba1Mn3O6,0117270,12,0.5957409809954879,7.929325649790304,4.723824241238759,-0.433744681701679,0.0939,1.4482
2368,Ba1Mn3O6,0117270,12,0.5957409809954879,7.929325649790304,4.723824241238759,-0.5156224113418986,0.0939,1.4482
2377,Ba1Mn3O6,0117270,12,0.5957409809954879,7.929325649790304,4.723824241238759,,0.0939,1.4482
2379,Ca2Co1O3,0117717,1,0.9613725012891152,8.10121502167511,7.7882853488687545,-1.2318970816502175,0.8107,4.0287
2381,Ca2Co1O3,0117717,2,0.752408548782666,8.10121502167511,6.095423437834905,-1.2318970816502175,0.8107,4.9227
2383,Ca3Co2O6,0118499,1,0.7875307998300594,,,,0.9069,2.3136
2389,Ca3Co2O6,0118499,2,0.8015642756728596,,,,0.9069,2.2547
2395,Ca3Co2O6,0118499,3,0.7699245465488467,,,,0.9069,2.3539
2401,Co1Nb2O6,0119208,1,0.8291353059254426,10.651221508255421,8.831303803727014,-1.2318970816502175,2.5662,6.025
2403,Co1Nb2O6,0119208,1,0.8291353059254426,10.651221508255421,8.831303803727014,-1.6041816447738562,2.5662,6.025
2404,Co1Nb2O6,0119208,2,0.8760852008755883,10.651221508255421,9.331377534630338,-1.2318970816502175,2.5662,5.1892
2406,Co1Nb2O6,0119208,2,0.8760852008755883,10.651221508255421,9.331377534630338,-1.6041816447738562,2.5662,5.1892
2407,Co1Nb2O6,0119208,3,0.8009961894580846,10.651221508255421,8.531587841186585,-1.2318970816502175,2.5662,5.7406
2409,Co1Nb2O6,0119208,3,0.8009961894580846,10.651221508255421,8.531587841186585,-1.6041816447738562,2.5662,5.7406
2410,Co3La4O9,0120257,1,0.7946983342184494,8.43475576948117,6.703086359546139,-1.2318970816502175,0.8269,5.1746
2446,Co3La4O9,0120257,2,0.6926294179197597,8.43475576948117,5.842159978911077,-1.2318970816502175,0.8269,5.9831
2482,Co3La4O9,0120257,3,0.8027659831478179,8.43475576948117,6.771135007899279,-1.2318970816502175,0.8269,4.9763
2518,Co3La4O9,0120257,4,0.7932087413982915,8.43475576948117,6.690522007912135,-1.2318970816502175,0.8269,4.974
2554,Co3La4O9,0120257,5,0.6717250416471148,8.43475576948117,5.6658366705379795,-1.2318970816502175,0.8269,5.2496
2590,Fe2O6Sr3,0124041,1,0.7532163361270148,8.743259787525346,6.585566102966504,-1.2626789622871115,0.0784,3.4211
2592,Fe2O6Sr3,0124041,2,0.6667643104686742,8.743259787525346,5.829693583477825,-1.2626789622871115,0.0784,4.1241
2594,Fe2O5Sr3,0124785,1,0.719930656855051,,,-1.41,0.6747,4.7267
2597,Fe2O5Sr3,0124785,2,0.786058326842868,,,-1.41,0.6747,4.778
2600,Fe2O5Sr3,0124785,3,0.6596139467337867,,,-1.41,0.6747,5.4016
2603,Mn1O2,0125667,1,0.8949474215036711,6.752275983366629,6.04293198059513,-0.433744681701679,1.3886,2.7443
2605,Mn1O2,0125667,2,0.8326699557121737,6.752275983366629,5.622417344026265,-0.433744681701679,1.3886,2.145
2607,Mn1O2,0125741,1,0.8238568301438537,6.754761624430257,5.564956500280459,-0.433744681701679,1.2978,2.0803
2615,Mn1O2,0125741,2,0.8181565857650663,6.754761624430257,5.526452708300752,-0.433744681701679,1.2978,2.248
2623,Mn1O2,0125741,3,0.883647821415164,6.754761624430257,5.9688303936065505,-0.433744681701679,1.2978,2.6124
2631,Mn1O2,0125741,4,0.8872253022953901,6.754761624430257,5.992995424168435,-0.433744681701679,1.2978,2.7197
2639,Mg4Nb2O9,0126437,1,0.8400941382730905,11.929283004763127,10.021720726102302,-1.6041816447738562,3.656,5.7126
2641,Mg4Nb2O9,0126437,2,0.8630797563988912,11.929283004763127,10.295922669764392,-1.6041816447738562,3.656,6.2767
2643,La1Mn1O3,0126619,1,0.8246744842206066,8.352943291152744,6.888459200355367,-0.5156224113418986,1.0121,3.7311
2645,La1Mn1O3,0126619,2,0.762605558596396,8.352943291152744,6.370000984473558,-0.5156224113418986,1.0121,4.034
2647,Mn1O3Sr1,0126839,1,0.592413270068752,7.72617681260901,4.577089670687071,-0.433744681701679,1.8446,2.6833
2651,Mn1O3Sr1,0126839,2,0.5935621902423855,7.72617681260901,4.585966431092137,-0.433744681701679,1.8446,2.6973
2655,Mn1O3Sr1,0126839,3,0.5560899181535369,7.72617681260901,4.296449031363499,-0.433744681701679,1.8446,1.9142
2659,Mn1O3Sr1,0126839,4,0.5617762430536732,7.72617681260901,4.340382582955893,-0.433744681701679,1.8446,1.9025
2663,Ba1Nb2O6,0133995,1,0.8964388351613081,10.838707983306932,9.716238759209238,-1.6041816447738562,2.5495,5.2003
2666,Ba1Nb2O6,0133995,2,0.7326405022101456,10.838707983306932,7.940876460199107,-1.6041816447738562,2.5495,5.4784
2669,Ba1Nb2O6,0133995,3,0.7625151329574769,10.838707983306932,8.26467885897855,-1.6041816447738562,2.5495,5.3742
2672,Ba1Mn2O3,0134600,1,0.6389244402837481,8.39159704217732,5.3615964432599,-1.994603679653242,0.7685,4.7909
2674,Ba1Mn2O3,0134600,2,0.6873589201929924,8.39159704217732,5.768039081605712,-1.994603679653242,0.7685,5.4596
2676,Ba6Mn5O16,0135701,1,0.5840765630782617,7.221481923855378,4.217898342417243,-0.433744681701679,1.4836,2.1993
2698,Ba6Mn5O16,0135701,2,0.36970921339382196,7.221481923855378,2.669848401606276,-0.433744681701679,1.4836,2.4483
2720,Ba6Mn5O16,0135701,3,0.8078385219266203,7.221481923855378,5.833791283487135,-0.433744681701679,1.4836,3.0089
2742,Ba6Mn5O16,0135701,4,0.5363525517164554,7.221481923855378,3.8732602570340893,-0.433744681701679,1.4836,2.7863
2764,Ba6Mn5O16,0135701,5,0.546644970751709,7.221481923855378,3.9475867750499183,-0.433744681701679,1.4836,2.811
2786,Ba6Mn5O16,0135701,6,0.5351033767664156,7.221481923855378,3.8642393627126435,-0.433744681701679,1.4836,2.4041
2808,Co1Mn1O3,0136261,1,0.8238392388534075,7.172481050316916,5.9089713291835775,-0.433744681701679,1.0907,2.7537
2809,Co1O3Sr1,0136293,1,0.8345634941826263,,,,0.4887,2.4789
2817,Co1O3Sr1,0136293,1,0.8345634941826263,,,-3.067823794114626,0.4887,2.4789
2821,Co1O3Sr1,0136293,2,0.8544581152957273,,,,0.4887,2.8649
2829,Co1O3Sr1,0136293,2,0.8544581152957273,,,-3.067823794114626,0.4887,2.8649
2833,Co1O3Sr1,0136293,3,0.8755752878742746,,,,0.4887,2.7913
2841,Co1O3Sr1,0136293,3,0.8755752878742746,,,-3.067823794114626,0.4887,2.7913
2845,Co1O3Sr1,0136293,4,0.8664127723518097,,,,0.4887,3.1962
2853,Co1O3Sr1,0136293,4,0.8664127723518097,,,-3.067823794114626,0.4887,3.1962
2857,Co1O3Sr1,0136293,5,0.7187500393618411,,,,0.4887,2.8475
2865,Co1O3Sr1,0136293,5,0.7187500393618411,,,-3.067823794114626,0.4887,2.8475
2869,Co1O3Sr1,0136293,6,0.724993287362595,,,,0.4887,2.38
2877,Co1O3Sr1,0136293,6,0.724993287362595,,,-3.067823794114626,0.4887,2.38
2881,Co1O3Sr1,0136293,7,0.7150143788832205,,,,0.4887,2.4032
2889,Co1O3Sr1,0136293,7,0.7150143788832205,,,-3.067823794114626,0.4887,2.4032
2893,Co1O3Sr1,0136293,8,0.7194799336128365,,,,0.4887,2.3349
2901,Co1O3Sr1,0136293,8,0.7194799336128365,,,-3.067823794114626,0.4887,2.3349
2905,Co1O3Sr1,0136293,9,0.538229311152981,,,,0.4887,0.2835
2913,Co1O3Sr1,0136293,9,0.538229311152981,,,-3.067823794114626,0.4887,0.2835
2917,Co1O3Sr1,0136293,10,0.5361840517144365,,,,0.4887,0.2988
2925,Co1O3Sr1,0136293,10,0.5361840517144365,,,-3.067823794114626,0.4887,0.2988
2929,Co1O3Sr1,0136293,11,0.5404166240515113,,,,0.4887,0.3353
2937,Co1O3Sr1,0136293,11,0.5404166240515113,,,-3.067823794114626,0.4887,0.3353
2941,Co1O3Sr1,0136293,12,0.5449149663364812,,,,0.4887,0.3052
2949,Co1O3Sr1,0136293,12,0.5449149663364812,,,-3.067823794114626,0.4887,0.3052
2953,Co3La3O8,0136334,1,0.8098819707136877,8.379368290357121,6.786299304330209,-1.2318970816502175,0.8252,4.3676
2961,Co3La3O8,0136334,1,0.8098819707136877,8.379368290357121,6.786299304330209,,0.8252,4.3676
2969,Co3La3O8,0136334,2,0.7858553155955419,8.379368290357121,6.58497111230987,-1.2318970816502175,0.8252,4.3804
2977,Co3La3O8,0136334,2,0.7858553155955419,8.379368290357121,6.58497111230987,,0.8252,4.3804
2985,Co3La3O8,0136334,3,0.6709409914187068,8.379368290357121,5.6220616681946805,-1.2318970816502175,0.8252,4.1053
2993,Co3La3O8,0136334,3,0.6709409914187068,8.379368290357121,5.6220616681946805,,0.8252,4.1053
3001,Co3La3O8,0136334,4,0.6708960583097692,8.379368290357121,5.6216851571264606,-1.2318970816502175,0.8252,3.8718
3009,Co3La3O8,0136334,4,0.6708960583097692,8.379368290357121,5.6216851571264606,,0.8252,3.8718
3017,Co3La3O8,0136334,5,0.6738606151876554,8.379368290357121,5.64652627102398,-1.2318970816502175,0.8252,2.9002
3025,Co3La3O8,0136334,5,0.6738606151876554,8.379368290357121,5.64652627102398,,0.8252,2.9002
3033,Co3La3O8,0136334,6,0.7051909670867901,8.379368290357121,5.90905482825332,-1.2318970816502175,0.8252,2.8147
3041,Co3La3O8,0136334,6,0.7051909670867901,8.379368290357121,5.90905482825332,,0.8252,2.8147
3049,Co3La3O8,0136334,7,0.7210309334698333,8.379368290357121,6.041783740283715,-1.2318970816502175,0.8252,2.5753
3057,Co3La3O8,0136334,7,0.7210309334698333,8.379368290357121,6.041783740283715,,0.8252,2.5753
3065,Co3La3O8,0136334,8,0.7417889013745613,8.379368290357121,6.215722398316844,-1.2318970816502175,0.8252,2.6891
3073,Co3La3O8,0136334,8,0.7417889013745613,8.379368290357121,6.215722398316844,,0.8252,2.6891
3081,Co3La3O8,0136334,9,0.7960179058128629,8.379368290357121,6.670127198524783,-1.2318970816502175,0.8252,2.4419
3089,Co3La3O8,0136334,9,0.7960179058128629,8.379368290357121,6.670127198524783,,0.8252,2.4419
3097,Co3La3O8,0136334,10,0.7774013876523834,8.379368290357121,6.514132536574004,-1.2318970816502175,0.8252,2.4889
3105,Co3La3O8,0136334,10,0.7774013876523834,8.379368290357121,6.514132536574004,,0.8252,2.4889
3113,Co2O6Sr3,0136665,1,0.7665850186600357,,,,1.014,2.3741
3119,Co2O6Sr3,0136665,2,0.7414338939011803,,,,1.014,2.4646
3125,Co2O6Sr3,0136665,3,0.7480401802695208,,,,1.014,2.4099
3131,Co1O3Ti1,0136734,1,0.8087742478707923,8.87317397312756,7.176394606342932,-1.2318970816502175,2.1713,5.3321
3132,Fe1O3Ti1,0141559,1,0.8339872213810422,,,-1.41,1.4314,5.4129
3138,Fe1O3Ti1,0141559,2,0.8310430652537417,,,-1.41,1.4314,5.414
3144,Fe1O3Ti1,0141559,3,0.8445327057364234,,,-1.41,1.4314,5.4665
3150,Fe12O19Sr1,0142004,1,0.7887472643459141,8.15717736909299,6.433951334656497,-1.2626789622871115,1.0765,3.2493
3188,Fe12O19Sr1,0142004,2,0.7397022799942657,8.15717736909299,6.03388269823571,-1.2626789622871115,1.0765,3.1421
3226,Fe12O19Sr1,0142004,3,0.7871690484082637,8.15717736909299,6.4210775473263535,-1.2626789622871115,1.0765,3.214
3264,Fe12O19Sr1,0142004,4,0.7691056728644039,8.15717736909299,6.2737313891305515,-1.2626789622871115,1.0765,3.2325
3302,Fe12O19Sr1,0142004,5,0.7509543916023994,8.15717736909299,6.125668168400088,-1.2626789622871115,1.0765,3.3618
3340,Fe12O19Sr1,0142004,6,0.7560164253551652,8.15717736909299,6.166960075569733,-1.2626789622871115,1.0765,3.3139
3378,Fe12O19Sr1,0142004,7,0.7591022430819001,8.15717736909299,6.192131638095401,-1.2626789622871115,1.0765,3.315
3416,Fe12O19Sr1,0142004,8,0.7454655321794148,8.15717736909299,6.080894568532784,-1.2626789622871115,1.0765,3.3198
3454,Fe12O19Sr1,0142004,9,0.6795208561297881,8.15717736909299,5.542972149448601,-1.2626789622871115,1.0765,2.994
3492,Fe12O19Sr1,0142004,10,0.6760304332555255,8.15717736909299,5.514500150970101,-1.2626789622871115,1.0765,2.981
3530,Fe12O19Sr1,0142004,11,0.6757488099622277,8.15717736909299,5.512202899815404,-1.2626789622871115,1.0765,3.0625
3568,Fe12O19Sr1,0142004,12,0.6706765034828633,8.15717736909299,5.470827196192829,-1.2626789622871115,1.0765,3.1187
3606,Fe12O19Sr1,0142004,13,0.7785125705763863,8.15717736909299,6.350465122260108,-1.2626789622871115,1.0765,3.3888
3644,Fe12O19Sr1,0142004,14,0.7718434249483078,8.15717736909299,6.29606371847156,-1.2626789622871115,1.0765,3.5742
3682,Fe12O19Sr1,0142004,15,0.7895541468640754,8.15717736909299,6.440533218473159,-1.2626789622871115,1.0765,3.5123
3720,Fe12O19Sr1,0142004,16,0.7886864462670029,8.15717736909299,6.433455230799571,-1.2626789622871115,1.0765,3.5072
3758,Fe12O19Sr1,0142004,17,0.7684409838673527,8.15717736909299,6.268309403086321,-1.2626789622871115,1.0765,3.2363
3796,Fe12O19Sr1,0142004,18,0.7606143261079022,8.15717736909299,6.204465967535296,-1.2626789622871115,1.0765,3.2754
3834,Fe12O19Sr1,0142004,19,0.7770569069435087,8.15717736909299,6.338591015816987,-1.2626789622871115,1.0765,3.6432
3872,Fe12O19Sr1,0142004,20,0.7823152418911314,8.15717736909299,6.381484186650846,-1.2626789622871115,1.0765,3.418
3910,Fe12O19Sr1,0142004,21,0.7663111318192544,8.15717736909299,6.250935822160057,-1.2626789622871115,1.0765,3.2641
3948,Fe12O19Sr1,0142004,22,0.7674339379437923,8.15717736909299,6.260094750869017,-1.2626789622871115,1.0765,3.0089
3986,Fe12O19Sr1,0142004,23,0.7518113220758494,8.15717736909299,6.132658302265,-1.2626789622871115,1.0765,3.1789
4024,Fe12O19Sr1,0142004,24,0.7518715646602885,8.15717736909299,6.133149711711442,-1.2626789622871115,1.0765,3.5529
4062,Fe12O19Sr1,0142004,25,0.7507253945898358,8.15717736909299,6.123800199151613,-1.2626789622871115,1.0765,3.144
4100,Fe12O19Sr1,0142004,26,0.7581819418630724,8.15717736909299,6.184624577820431,-1.2626789622871115,1.0765,3.4277
4138,Fe12O19Sr1,0142004,27,0.7745966448978955,8.15717736909299,6.3185222219364725,-1.2626789622871115,1.0765,3.0073
4176,Fe12O19Sr1,0142004,28,0.7648613297115572,8.15717736909299,6.239109529217486,-1.2626789622871115,1.0765,3.1738
4214,Fe1O4Sr2,0142463,1,0.8902376446296068,,,,0.2288,1.9858
4216,Fe1O4Sr2,0142463,2,0.637438742789043,,,,0.2288,2.2501
4218,Fe2O5Sr2,0143474,1,0.7943680478918963,8.621625774833062,6.848744036408597,-1.2626789622871115,1.6374,3.6862
4223,Fe2O5Sr2,0143474,2,0.8039918938664076,8.621625774833062,6.931717234915467,-1.2626789622871115,1.6374,3.695
4228,Fe2O5Sr2,0143474,3,0.698135761075605,8.621625774833062,6.019065272022132,-1.2626789622871115,1.6374,3.7262
4233,Fe2O5Sr2,0143474,4,0.6583928400828069,8.621625774833062,5.67641668002347,-1.2626789622871115,1.6374,3.674
4238,Fe2O5Sr2,0143474,5,0.8785186812199233,8.621625774833062,7.574259305678041,-1.2626789622871115,1.6374,3.4575
4243,Fe2O5Ti1,0143825,1,0.8724021983384287,7.403885696787263,6.459166158123658,-1.2626789622871115,1.8818,3.4937
4246,Fe2O5Ti1,0143825,2,0.7797416919836115,7.403885696787263,5.773118360466162,-1.2626789622871115,1.8818,3.3802
4249,Fe2O5Ti1,0143825,3,0.7736360144764427,7.403885696787263,5.727912622101639,-1.2626789622871115,1.8818,3.684
4252,La3Nb1O7,0143911,1,0.7492798889348513,9.36914289715411,7.020110349394382,-1.6041816447738562,3.0469,6.0688
4254,La3Nb1O7,0143911,1,0.7492798889348513,9.36914289715411,7.020110349394382,-3.100471243274967,3.0469,6.0688
4256,La3Nb1O7,0143911,2,0.6935185833121222,9.36914289715411,6.4976747088831495,-1.6041816447738562,3.0469,5.9297
4258,La3Nb1O7,0143911,2,0.6935185833121222,9.36914289715411,6.4976747088831495,-3.100471243274967,3.0469,5.9297
4260,La3Nb1O7,0143911,3,0.8987222050109389,9.36914289715411,8.420256763592917,-1.6041816447738562,3.0469,6.198
4262,La3Nb1O7,0143911,3,0.8987222050109389,9.36914289715411,8.420256763592917,-3.100471243274967,3.0469,6.198
4264,La3Nb1O7,0143911,4,0.7931426286071241,9.36914289715411,7.431066625244576,-1.6041816447738562,3.0469,6.0716
4266,La3Nb1O7,0143911,4,0.7931426286071241,9.36914289715411,7.431066625244576,-3.100471243274967,3.0469,6.0716
4268,Mg1Nb2O6,0144307,1,0.8547022858317312,10.885260687082464,9.303657191123662,-1.6041816447738562,3.5232,5.5587
4271,Mg1Nb2O6,0144307,2,0.9325478420558724,10.885260687082464,10.151026363954374,-1.6041816447738562,3.5232,5.7976
4274,Mg1Nb2O6,0144307,3,0.8037809008919181,10.885260687082464,8.749364641506522,-1.6041816447738562,3.5232,5.892
4277,Mn2O5Y1,0144940,1,0.7971409662163421,8.32201461042067,6.633818767417248,-0.433744681701679,1.1218,3.4069
4280,Mn2O5Y1,0144940,1,0.7971409662163421,8.32201461042067,6.633818767417248,-0.5156224113418986,1.1218,3.4069
4281,Mn2O5Y1,0144940,2,0.7988921148047324,8.32201461042067,6.64839185155485,-0.433744681701679,1.1218,4.1797
4284,Mn2O5Y1,0144940,2,0.7988921148047324,8.32201461042067,6.64839185155485,-0.5156224113418986,1.1218,4.1797
4285,Mn2O5Y1,0144940,3,0.8073871323972075,8.32201461042067,6.719087512075207,-0.433744681701679,1.1218,2.5169
4288,Mn2O5Y1,0144940,3,0.8073871323972075,8.32201461042067,6.719087512075207,-0.5156224113418986,1.1218,2.5169
4289,Mn2O5Y1,0144940,4,0.7999961270765066,8.32201461042067,6.6575794578106375,-0.433744681701679,1.1218,4.0788
4292,Mn2O5Y1,0144940,4,0.7999961270765066,8.32201461042067,6.6575794578106375,-0.5156224113418986,1.1218,4.0788
4293,Mn2O5Sr2,0145133,1,0.518662909042946,7.457251231937327,3.867799617420707,-0.5156224113418986,0.6477,3.162
4296,Mn2O5Sr2,0145133,2,0.7879309212903706,7.457251231937327,5.875798833474129,-0.5156224113418986,0.6477,3.2408
4299,Mn2O5Sr2,0145133,3,0.7809261370375129,7.457251231937327,5.823562397475051,-0.5156224113418986,0.6477,3.5082
4302,Mn2O4Ti1,0145761,1,0.7560000669444382,7.538260984220639,5.698925808715449,-1.9122077365342869,1.5022,5.341
4310,Mn2O4Ti1,0145761,2,0.7720319415530872,7.538260984220639,5.819778263581746,-1.9122077365342869,1.5022,5.4674
4318,Mn3O10Sr4,0146578,1,0.7721102438537797,8.142031459733815,6.286545895840222,-0.433744681701679,1.582,3.1606
4332,Mn3O10Sr4,0146578,2,0.7219601252011312,8.142031459733815,5.878222052060973,-0.433744681701679,1.582,2.5645
4346,Mn3O10Sr4,0146578,3,0.5320369150913438,8.142031459733815,4.331861300413449,-0.433744681701679,1.582,2.5501
4360,Mn3O10Sr4,0146578,4,0.6554723358629118,8.142031459733815,5.336876379581037,-0.433744681701679,1.582,2.266
4374,Mn3O10Sr4,0146652,1,0.5330970616846837,8.103095672671508,4.319736493651057,-0.433744681701679,1.5241,2.6393
4402,Mn3O10Sr4,0146652,2,0.6687650961706401,8.103095672671508,5.419067556814058,-0.433744681701679,1.5241,2.2071
4430,Mn3O10Sr4,0146652,3,0.7715454642451214,8.103095672671508,6.251906712593972,-0.433744681701679,1.5241,3.1405
4458,Mn3O10Sr4,0146652,4,0.7147367355105378,8.103095672671508,5.791580148614799,-0.433744681701679,1.5241,2.4631
4486,Mn4Nb2O9,0147238,1,0.7653453840939645,12.121342508384755,9.277013537814229,-1.6041816447738562,2.365,5.1592
4488,Mn4Nb2O9,0147238,2,0.7652433288869251,12.121342508384755,9.275776491694943,-1.6041816447738562,2.365,5.6565
4490,Mn4O15Sr7,0147283,1,0.752682388876665,8.545922811948962,6.432365597253332,-0.433744681701679,1.8806,3.2517
4520,Mn4O15Sr7,0147283,2,0.7580100991953304,8.545922811948962,6.47789579840107,-0.433744681701679,1.8806,3.1035
4550,Mn4O15Sr7,0147283,3,0.787302907950496,8.545922811948962,6.7282298809678975,-0.433744681701679,1.8806,3.1061
4580,Mn4O15Sr7,0147283,4,0.7853878509734298,8.545922811948962,6.711863951861406,-0.433744681701679,1.8806,3.1348
4610,Mn4O15Sr7,0147283,5,0.7569263172337468,8.545922811948962,6.468633881412394,-0.433744681701679,1.8806,2.9128
4640,Mn4O15Sr7,0147283,6,0.754457290715733,8.545922811948962,6.447533771368793,-0.433744681701679,1.8806,2.7648
4670,Mn4O15Sr7,0147283,7,0.7481770281374562,8.545922811948962,6.393863132136068,-0.433744681701679,1.8806,3.7456
4700,Mn4O15Sr7,0147283,8,0.7742897285278342,8.545922811948962,6.617020254083787,-0.433744681701679,1.8806,3.0286
4730,Mn4O15Sr7,0147283,9,0.646714089454985,8.545922811948962,5.526768689882158,-0.433744681701679,1.8806,2.1827
4760,Mn4O15Sr7,0147283,10,0.6491349634978447,8.545922811948962,5.547457292589888,-0.433744681701679,1.8806,2.1314
4790,Mn4O15Sr7,0147283,11,0.6603247042134808,8.545922811948962,5.643083953031437,-0.433744681701679,1.8806,2.0786
4820,Mn4O15Sr7,0147283,12,0.36150749266508064,8.545922811948962,3.0894151282569844,-0.433744681701679,1.8806,3.1718
4850,Mn4O15Sr7,0147283,13,0.3554738023204481,8.545922811948962,3.037851676300553,-0.433744681701679,1.8806,3.0628
4880,Mn4O15Sr7,0147283,14,0.7337314024824539,8.545922811948962,6.270411930318109,-0.433744681701679,1.8806,3.1187
4910,Mn4O15Sr7,0147283,15,0.738275036593395,8.545922811948962,6.309241476715949,-0.433744681701679,1.8806,3.0327
4940,Ni1O3Ti1,0149539,1,0.8029260040041478,8.91535770441391,7.158372535872655,-1.242157708529182,2.2791,5.0491
4941,Nb2Ni4O9,0149894,1,0.7518297518256437,12.138889819775269,9.126378520640472,-1.242157708529182,2.0997,4.8417
4959,Nb2Ni4O9,0149894,2,0.8867118292591495,12.138889819775269,10.763697197268197,-1.242157708529182,2.0997,4.9911
4977,Nb2Ni4O9,0149894,3,0.6714289033235286,12.138889819775269,8.150401479256853,-1.242157708529182,2.0997,4.4697
4995,Nb2Ni4O9,0149894,4,0.7811530673079965,12.138889819775269,9.482331016431264,-1.242157708529182,2.0997,4.9735
5013,Nb2Ni4O9,0149894,5,0.777676199172195,12.138889819775269,9.440125697212881,-1.242157708529182,2.0997,4.711
5031,Al1Nb1O4,0151582,1,0.9670988368184106,7.422367899093696,7.178163361651823,-1.6041816447738562,3.5385,5.8591
5035,Al1Nb1O4,0151582,2,0.9260425099415641,7.422367899093696,6.873428198986421,-1.6041816447738562,3.5385,5.9759
5039,Al1Nb1O4,0151582,3,0.8096170867939749,7.422367899093696,6.009275875577353,-1.6041816447738562,3.5385,6.3338
5043,Al1Nb1O4,0151582,4,0.9798366494249153,7.422367899093696,7.272708093047015,-1.6041816447738562,3.5385,5.6034
5047,Ba1Fe18O27,0153176,1,0.6379595478323028,7.116985534500843,4.540348873519197,-1.2626789622871115,0.2833,3.0812
5101,Ba1Fe18O27,0153176,2,0.6421960528571466,7.116985534500843,4.570500018497851,-1.2626789622871115,0.2833,3.0909
5155,Ba1Fe18O27,0153176,3,0.6336898120165679,7.116985534500843,4.509961225482472,-1.2626789622871115,0.2833,3.0575
5209,Ba1Fe18O27,0153176,4,0.7339080723972715,7.116985534500843,5.223213134904779,-1.2626789622871115,0.2833,3.1168
5263,Ba1Fe18O27,0153176,5,0.7353194427916335,7.116985534500843,5.233257837585277,-1.2626789622871115,0.2833,3.115
5317,Ba1Fe18O27,0153176,6,0.7372461897932692,7.116985534500843,5.24697046812456,-1.2626789622871115,0.2833,3.0917
5371,Ba1Fe18O27,0153176,7,0.6825695074604217,7.116985534500843,4.857837310887186,-1.2626789622871115,0.2833,3.1175
5425,Ba1Fe18O27,0153176,8,0.7371334098899192,7.116985534500843,5.246167815183836,-1.2626789622871115,0.2833,3.123
5479,Ba1Fe18O27,0153176,9,0.7361837237912114,7.116985534500843,5.239408912957016,-1.2626789622871115,0.2833,3.1312
5533,Ba1Fe18O27,0153176,10,0.82118231874293,7.116985534500843,5.844342683681294,-1.2626789622871115,0.2833,3.4078
5587,Ba1Fe18O27,0153176,11,0.7671289241808357,7.116985534500843,5.4596454564922015,-1.2626789622871115,0.2833,3.2116
5641,Ba1Fe18O27,0153176,12,0.748961893292939,7.116985534500843,5.330350960458212,-1.2626789622871115,0.2833,3.1982
5695,Ba1Fe18O27,0153176,13,0.7580228797777733,7.116985534500843,5.394837870199083,-1.2626789622871115,0.2833,3.1672
5749,Ba1Fe18O27,0153176,14,0.7628083057045042,7.116985534500843,5.428895677296053,-1.2626789622871115,0.2833,3.3179
5803,Ba1Fe18O27,0153176,15,0.7651380983645117,7.116985534500843,5.445476777955713,-1.2626789622871115,0.2833,3.4208
5857,Ba1Fe18O27,0153176,16,0.7661960871089335,7.116985534500843,5.453006468545428,-1.2626789622871115,0.2833,3.3278
