,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge,vacancy_index,merge_on,valence,bv_sum_Crystal,bv_sum_nn,BVS_ratio,vr_max,Eb_sum
4680,Rb2Li2GeO4,Rb2Li2GeO4_Va_O1,3.4064,-2.1233419424074076,1.2371664473941908,1.6308418109381742,3.5434411583541614,1,215,Rb2Li2GeO4_Va_O1215,-2.0,-1.4302578100960917,-1.617924521232586,0.7151289050480458,-1.502819088333178,4.84822948648443
4683,Rb2Li2GeO4,Rb2Li2GeO4_Va_O1,3.4064,-2.1233419424074076,1.2371664473941908,1.6308418109381742,2.7896073124634335,2,215,Rb2Li2GeO4_Va_O1215,-2.0,-1.4302578100960917,-1.617924521232586,0.7151289050480458,-1.502819088333178,4.84822948648443
4686,Rb2Li2GeO4,Rb2Li2GeO4_Va_O2,3.4064,-2.1233419424074076,1.2326544278601768,1.7740393690188097,5.181143200000074,0,251,Rb2Li2GeO4_Va_O2251,-2.0,-1.5142316421157,-1.6470034136624812,0.75711582105785,-1.502819088333178,6.273929500276271
4689,Rb2Li2GeO4,Rb2Li2GeO4_Va_O2,3.4064,-2.1233419424074076,1.2326544278601768,1.7740393690188097,3.699129833701568,1,251,Rb2Li2GeO4_Va_O2251,-2.0,-1.5142316421157,-1.6470034136624812,0.75711582105785,-1.502819088333178,6.273929500276271
4692,Rb2Li2GeO4,Rb2Li2GeO4_Va_O2,3.4064,-2.1233419424074076,1.2326544278601768,1.7740393690188097,2.8193045779574755,2,251,Rb2Li2GeO4_Va_O2251,-2.0,-1.5142316421157,-1.6470034136624812,0.75711582105785,-1.502819088333178,6.273929500276271
4695,Rb2Li2GeO4,Rb2Li2GeO4_Va_O3,3.4064,-2.1233419424074076,1.3512413571117623,1.3291855247859476,4.236460040000006,0,287,Rb2Li2GeO4_Va_O3287,-2.0,-1.0410576631426414,-1.606238053674673,0.5205288315713207,-1.502819088333178,1.9599571455432596
4698,Rb2Li2GeO4,Rb2Li2GeO4_Va_O3,3.4064,-2.1233419424074076,1.3512413571117623,1.3291855247859476,3.2241135267808785,1,287,Rb2Li2GeO4_Va_O3287,-2.0,-1.0410576631426414,-1.606238053674673,0.5205288315713207,-1.502819088333178,1.9599571455432596
4701,Rb2Li2GeO4,Rb2Li2GeO4_Va_O3,3.4064,-2.1233419424074076,1.3512413571117623,1.3291855247859476,2.193257120801509,2,287,Rb2Li2GeO4_Va_O3287,-2.0,-1.0410576631426414,-1.606238053674673,0.5205288315713207,-1.502819088333178,1.9599571455432596
4704,Rb2Li2GeO4,Rb2Li2GeO4_Va_O4,3.4064,-2.1233419424074076,1.2399846243087431,1.854573897690014,5.057698799999921,0,323,Rb2Li2GeO4_Va_O4323,-2.0,-1.4769481243698577,-1.4769481243698577,0.7384740621849288,-1.502819088333178,6.119452367878689
4707,Rb2Li2GeO4,Rb2Li2GeO4_Va_O4,3.4064,-2.1233419424074076,1.2399846243087431,1.854573897690014,3.466628238260899,1,323,Rb2Li2GeO4_Va_O4323,-2.0,-1.4769481243698577,-1.4769481243698577,0.7384740621849288,-1.502819088333178,6.119452367878689
4710,Rb2Li2GeO4,Rb2Li2GeO4_Va_O4,3.4064,-2.1233419424074076,1.2399846243087431,1.854573897690014,2.513591230582664,2,323,Rb2Li2GeO4_Va_O4323,-2.0,-1.4769481243698577,-1.4769481243698577,0.7384740621849288,-1.502819088333178,6.119452367878689
4713,Rb2Li2SiO4,Rb2Li2SiO4_Va_O1,4.0457,-2.497921448518519,1.2541720531666507,2.0069932329953044,6.693096860000091,0,215,Rb2Li2SiO4_Va_O1215,-2.0,-1.6628935174371893,-1.8492478213125656,0.8314467587185946,-1.7562254794348755,6.511809934573704
4716,Rb2Li2SiO4,Rb2Li2SiO4_Va_O1,4.0457,-2.497921448518519,1.2541720531666507,2.0069932329953044,4.7712572564621745,1,215,Rb2Li2SiO4_Va_O1215,-2.0,-1.6628935174371893,-1.8492478213125656,0.8314467587185946,-1.7562254794348755,6.511809934573704
4719,Rb2Li2SiO4,Rb2Li2SiO4_Va_O1,4.0457,-2.497921448518519,1.2541720531666507,2.0069932329953044,3.640134306270863,2,215,Rb2Li2SiO4_Va_O1215,-2.0,-1.6628935174371893,-1.8492478213125656,0.8314467587185946,-1.7562254794348755,6.511809934573704
4722,Rb2Li2SiO4,Rb2Li2SiO4_Va_O2,4.0457,-2.497921448518519,1.2467161043174848,2.1810237774861636,6.889898900000057,0,251,Rb2Li2SiO4_Va_O2251,-2.0,-1.7595257138088,-1.8825080917450157,0.8797628569044,-1.7562254794348755,8.21610715134738
4725,Rb2Li2SiO4,Rb2Li2SiO4_Va_O2,4.0457,-2.497921448518519,1.2467161043174848,2.1810237774861636,4.816943426451105,1,251,Rb2Li2SiO4_Va_O2251,-2.0,-1.7595257138088,-1.8825080917450157,0.8797628569044,-1.7562254794348755,8.21610715134738
4728,Rb2Li2SiO4,Rb2Li2SiO4_Va_O2,4.0457,-2.497921448518519,1.2467161043174848,2.1810237774861636,3.5915309811290683,2,251,Rb2Li2SiO4_Va_O2251,-2.0,-1.7595257138088,-1.8825080917450157,0.8797628569044,-1.7562254794348755,8.21610715134738
4731,Rb2Li2SiO4,Rb2Li2SiO4_Va_O3,4.0457,-2.497921448518519,1.37289685755873,1.6015274357297469,6.3491138000000635,0,287,Rb2Li2SiO4_Va_O3287,-2.0,-1.2581760694383104,-1.8453150799219435,0.6290880347191552,-1.7562254794348755,3.0307594938748617
4734,Rb2Li2SiO4,Rb2Li2SiO4_Va_O3,4.0457,-2.497921448518519,1.37289685755873,1.6015274357297469,4.721237098109178,1,287,Rb2Li2SiO4_Va_O3287,-2.0,-1.2581760694383104,-1.8453150799219435,0.6290880347191552,-1.7562254794348755,3.0307594938748617
4737,Rb2Li2SiO4,Rb2Li2SiO4_Va_O3,4.0457,-2.497921448518519,1.37289685755873,1.6015274357297469,3.106157334773181,2,287,Rb2Li2SiO4_Va_O3287,-2.0,-1.2581760694383104,-1.8453150799219435,0.6290880347191552,-1.7562254794348755,3.0307594938748617
4740,Rb2Li2SiO4,Rb2Li2SiO4_Va_O4,4.0457,-2.497921448518519,1.2682150732828297,2.2270934773805617,6.848308989999973,0,323,Rb2Li2SiO4_Va_O4323,-2.0,-1.6738584296370431,-1.6738584296370431,0.8369292148185216,-1.7562254794348755,7.8160836787739285
4743,Rb2Li2SiO4,Rb2Li2SiO4_Va_O4,4.0457,-2.497921448518519,1.2682150732828297,2.2270934773805617,4.700496843580422,1,323,Rb2Li2SiO4_Va_O4323,-2.0,-1.6738584296370431,-1.6738584296370431,0.8369292148185216,-1.7562254794348755,7.8160836787739285
4746,Rb2Li2SiO4,Rb2Li2SiO4_Va_O4,4.0457,-2.497921448518519,1.2682150732828297,2.2270934773805617,3.3439019558287697,2,323,Rb2Li2SiO4_Va_O4323,-2.0,-1.6738584296370431,-1.6738584296370431,0.8369292148185216,-1.7562254794348755,7.8160836787739285
4749,Rb2Li3GaO4,Rb2Li3GaO4_Va_O1,3.5932000000000004,-2.0277087522499997,1.1360217436941256,1.412355801316802,5.54529603000004,0,79,Rb2Li3GaO4_Va_O179,-2.0,-1.2673252209009758,-1.2673252209009758,0.6336626104504879,-1.7562254794348755,4.430614210331875
4752,Rb2Li3GaO4,Rb2Li3GaO4_Va_O1,3.5932000000000004,-2.0277087522499997,1.1360217436941256,1.412355801316802,3.997703054634834,1,79,Rb2Li3GaO4_Va_O179,-2.0,-1.2673252209009758,-1.2673252209009758,0.6336626104504879,-1.7562254794348755,4.430614210331875
4755,Rb2Li3GaO4,Rb2Li3GaO4_Va_O1,3.5932000000000004,-2.0277087522499997,1.1360217436941256,1.412355801316802,3.049015815900074,2,79,Rb2Li3GaO4_Va_O179,-2.0,-1.2673252209009758,-1.2673252209009758,0.6336626104504879,-1.7562254794348755,4.430614210331875
4758,Rb2LiAsO4,Rb2LiAsO4_Va_O1,3.6926,-2.109026203541667,1.5404627506685689,2.032133525623072,3.687425139999968,0,111,Rb2LiAsO4_Va_O1111,-2.0,-1.7392041661954454,-1.7392041661954454,0.8696020830977227,-0.6589084382122885,3.785130936307528
4760,Rb2LiAsO4,Rb2LiAsO4_Va_O1,3.6926,-2.109026203541667,1.5404627506685689,2.032133525623072,2.5388462256092144,1,111,Rb2LiAsO4_Va_O1111,-2.0,-1.7392041661954454,-1.7392041661954454,0.8696020830977227,-0.6589084382122885,3.785130936307528
4762,Rb2LiAsO4,Rb2LiAsO4_Va_O2,3.6926,-2.109026203541667,1.4624443289524658,1.9392237533867864,3.808712850000015,0,95,Rb2LiAsO4_Va_O295,-2.0,-1.9875947863080807,-1.8282950202400343,0.9937973931540404,-0.6589084382122885,8.209702147915934
4765,Rb2LiAsO4,Rb2LiAsO4_Va_O2,3.6926,-2.109026203541667,1.4624443289524658,1.9392237533867864,2.6849597622143495,1,95,Rb2LiAsO4_Va_O295,-2.0,-1.9875947863080807,-1.8282950202400343,0.9937973931540404,-0.6589084382122885,8.209702147915934
4768,Rb2LiAsO4,Rb2LiAsO4_Va_O2,3.6926,-2.109026203541667,1.4624443289524658,1.9392237533867864,2.4314682607255684,2,95,Rb2LiAsO4_Va_O295,-2.0,-1.9875947863080807,-1.8282950202400343,0.9937973931540404,-0.6589084382122885,8.209702147915934
4771,Rb2LiAsO4,Rb2LiAsO4_Va_O3,3.6926,-2.109026203541667,1.4152021281468703,2.003576523478788,3.6789111299999697,0,127,Rb2LiAsO4_Va_O3127,-2.0,-1.964139461765466,-1.7914467753077008,0.982069730882733,-0.6589084382122885,8.112820615722317
4774,Rb2LiAsO4,Rb2LiAsO4_Va_O3,3.6926,-2.109026203541667,1.4152021281468703,2.003576523478788,2.496336993346202,1,127,Rb2LiAsO4_Va_O3127,-2.0,-1.964139461765466,-1.7914467753077008,0.982069730882733,-0.6589084382122885,8.112820615722317
4777,Rb2LiAsO4,Rb2LiAsO4_Va_O3,3.6926,-2.109026203541667,1.4152021281468703,2.003576523478788,2.3925513585213354,2,127,Rb2LiAsO4_Va_O3127,-2.0,-1.964139461765466,-1.7914467753077008,0.982069730882733,-0.6589084382122885,8.112820615722317
4780,Rb2MgO2,Rb2MgO2_Va_O1,2.5014000000000003,-1.9070924115,1.0564066381675623,1.1061368225352242,6.16237320999995,0,79,Rb2MgO2_Va_O179,-2.0,-0.845435907725116,-1.23401162340414,0.422717953862558,-1.7562254794348755,1.4576927825469936
4783,Rb2MgO2,Rb2MgO2_Va_O1,2.5014000000000003,-1.9070924115,1.0564066381675623,1.1061368225352242,4.713727234443021,1,79,Rb2MgO2_Va_O179,-2.0,-0.845435907725116,-1.23401162340414,0.422717953862558,-1.7562254794348755,1.4576927825469936
4786,Rb2MgO2,Rb2MgO2_Va_O1,2.5014000000000003,-1.9070924115,1.0564066381675623,1.1061368225352242,4.35286206729705,2,79,Rb2MgO2_Va_O179,-2.0,-0.845435907725116,-1.23401162340414,0.422717953862558,-1.7562254794348755,1.4576927825469936
4789,Rb2O,Rb2O_Va_O1,1.4732,-1.133168373333333,0.82,0.3969127188451622,4.461725070000009,0,95,Rb2O_Va_O195,-2.0,-0.9735976637551466,-0.9735976637551468,0.4867988318775733,-1.7562254794348755,3.805039196206132
4792,Rb2O,Rb2O_Va_O1,1.4732,-1.133168373333333,0.82,0.3969127188451622,3.8917412269279303,1,95,Rb2O_Va_O195,-2.0,-0.9735976637551466,-0.9735976637551468,0.4867988318775733,-1.7562254794348755,3.805039196206132
4795,Rb2O,Rb2O_Va_O1,1.4732,-1.133168373333333,0.82,0.3969127188451622,4.855493691590057,2,95,Rb2O_Va_O195,-2.0,-0.9735976637551466,-0.9735976637551468,0.4867988318775733,-1.7562254794348755,3.805039196206132
4798,Rb2Pb2O3,Rb2Pb2O3_Va_O1,1.6844,-1.539362617142857,1.6705273842002886,2.3156563089413096,4.134989309999932,0,223,Rb2Pb2O3_Va_O1223,-2.0,-1.820612575604484,-1.6726437575358453,0.910306287802242,-1.1369603723458594,6.700023460269103
4800,Rb2Pb2O3,Rb2Pb2O3_Va_O1,1.6844,-1.539362617142857,1.6705273842002886,2.3156563089413096,2.499741134779934,1,223,Rb2Pb2O3_Va_O1223,-2.0,-1.820612575604484,-1.6726437575358453,0.910306287802242,-1.1369603723458594,6.700023460269103
4802,Rb2PbO2,Rb2PbO2_Va_O1,1.8371,-1.499867704999999,1.2705026702586748,1.2183706302997377,2.9763214287761635,1,251,Rb2PbO2_Va_O1251,-2.0,-1.624675654732428,-1.6246756547324277,0.812337827366214,-1.1369603723458594,5.370578238039609
4804,Rb2PbO2,Rb2PbO2_Va_O1,1.8371,-1.499867704999999,1.2705026702586748,1.2183706302997377,2.678886296319489,2,251,Rb2PbO2_Va_O1251,-2.0,-1.624675654732428,-1.6246756547324277,0.812337827366214,-1.1369603723458594,5.370578238039609
4806,Rb2PbO2,Rb2PbO2_Va_O2,1.8371,-1.499867704999999,1.5562767872176382,1.9460636008394605,4.12975662999987,0,287,Rb2PbO2_Va_O2287,-2.0,-1.7104941238242202,-1.7104941238242202,0.8552470619121101,-1.1369603723458594,6.2947773248625545
4809,Rb2PbO2,Rb2PbO2_Va_O2,1.8371,-1.499867704999999,1.5562767872176382,1.9460636008394605,2.609374506362818,1,287,Rb2PbO2_Va_O2287,-2.0,-1.7104941238242202,-1.7104941238242202,0.8552470619121101,-1.1369603723458594,6.2947773248625545
4812,Rb2PbO2,Rb2PbO2_Va_O2,1.8371,-1.499867704999999,1.5562767872176382,1.9460636008394605,1.5490911414123096,2,287,Rb2PbO2_Va_O2287,-2.0,-1.7104941238242202,-1.7104941238242202,0.8552470619121101,-1.1369603723458594,6.2947773248625545
4815,Rb2PbO2,Rb2PbO2_Va_O3,1.8371,-1.499867704999999,1.2416992022539106,1.2687788231105346,4.4865454799997995,0,323,Rb2PbO2_Va_O3323,-2.0,-1.5706854087793358,-1.5706854087793358,0.7853427043896679,-1.1369603723458594,5.19210640636202
4818,Rb2PbO2,Rb2PbO2_Va_O3,1.8371,-1.499867704999999,1.2416992022539106,1.2687788231105346,3.0048716340510744,1,323,Rb2PbO2_Va_O3323,-2.0,-1.5706854087793358,-1.5706854087793358,0.7853427043896679,-1.1369603723458594,5.19210640636202
4821,Rb2PbO2,Rb2PbO2_Va_O3,1.8371,-1.499867704999999,1.2416992022539106,1.2687788231105346,2.7390872888536486,2,323,Rb2PbO2_Va_O3323,-2.0,-1.5706854087793358,-1.5706854087793358,0.7853427043896679,-1.1369603723458594,5.19210640636202
4824,Rb2PbO2,Rb2PbO2_Va_O4,1.8371,-1.499867704999999,1.65477550972542,1.8747073643696075,4.0796532799998975,0,359,Rb2PbO2_Va_O4359,-2.0,-1.730932604079289,-1.730932604079289,0.8654663020396445,-1.1369603723458594,5.524383468159279
4827,Rb2PbO2,Rb2PbO2_Va_O4,1.8371,-1.499867704999999,1.65477550972542,1.8747073643696075,2.5816087265062935,1,359,Rb2PbO2_Va_O4359,-2.0,-1.730932604079289,-1.730932604079289,0.8654663020396445,-1.1369603723458594,5.524383468159279
4830,Rb2PbO2,Rb2PbO2_Va_O4,1.8371,-1.499867704999999,1.65477550972542,1.8747073643696075,1.7977403735666289,2,359,Rb2PbO2_Va_O4359,-2.0,-1.730932604079289,-1.730932604079289,0.8654663020396445,-1.1369603723458594,5.524383468159279
4833,Rb2PbO3,Rb2PbO3_Va_O1,1.3140999999999998,-1.5558054725000003,1.7521345462698212,1.611960507424275,1.49076071778647,1,431,Rb2PbO3_Va_O1431,-2.0,-1.7997049805208292,-1.7451142034884115,0.8998524902604146,-0.2712847561180753,6.538828643164178
4835,Rb2PbO3,Rb2PbO3_Va_O1,1.3140999999999998,-1.5558054725000003,1.7521345462698212,1.611960507424275,0.4116864995264357,2,431,Rb2PbO3_Va_O1431,-2.0,-1.7997049805208292,-1.7451142034884115,0.8998524902604146,-0.2712847561180753,6.538828643164178
4837,Rb2PbO3,Rb2PbO3_Va_O2,1.3140999999999998,-1.5558054725000003,1.512566128673175,0.824836430678038,1.954460719999938,0,377,Rb2PbO3_Va_O2377,-2.0,-1.7095020040555282,-1.7095020040555282,0.8547510020277641,-0.2712847561180753,4.775827895686233
4839,Rb2PbO3,Rb2PbO3_Va_O2,1.3140999999999998,-1.5558054725000003,1.512566128673175,0.824836430678038,1.7480514222384258,1,377,Rb2PbO3_Va_O2377,-2.0,-1.7095020040555282,-1.7095020040555282,0.8547510020277641,-0.2712847561180753,4.775827895686233
4841,Rb2Si3SnO9,Rb2Si3SnO9_Va_O1,3.9782,-2.8654779920000006,2.265288420966906,2.3971505888352076,5.664814660000056,0,95,Rb2Si3SnO9_Va_O195,-2.0,-2.0704281163874567,-2.193959191351033,1.0352140581937284,-1.538575818365933,7.459169650182224
4844,Rb2Si3SnO9,Rb2Si3SnO9_Va_O1,3.9782,-2.8654779920000006,2.265288420966906,2.3971505888352076,4.2064208805913905,1,95,Rb2Si3SnO9_Va_O195,-2.0,-2.0704281163874567,-2.193959191351033,1.0352140581937284,-1.538575818365933,7.459169650182224
4847,Rb2Si3SnO9,Rb2Si3SnO9_Va_O1,3.9782,-2.8654779920000006,2.265288420966906,2.3971505888352076,2.877432065435517,2,95,Rb2Si3SnO9_Va_O195,-2.0,-2.0704281163874567,-2.193959191351033,1.0352140581937284,-1.538575818365933,7.459169650182224
4850,Rb2Si3SnO9,Rb2Si3SnO9_Va_O2,3.9782,-2.8654779920000006,2.101580600842526,3.5178546404919366,6.3304400400001075,0,119,Rb2Si3SnO9_Va_O2119,-2.0,-2.2567661072806136,-2.2567661072806136,1.1283830536403068,-1.538575818365933,10.872429497326554
4853,Rb2Si3SnO9,Rb2Si3SnO9_Va_O2,3.9782,-2.8654779920000006,2.101580600842526,3.5178546404919366,4.365245771844024,1,119,Rb2Si3SnO9_Va_O2119,-2.0,-2.2567661072806136,-2.2567661072806136,1.1283830536403068,-1.538575818365933,10.872429497326554
4856,Rb2Si3SnO9,Rb2Si3SnO9_Va_O2,3.9782,-2.8654779920000006,2.101580600842526,3.5178546404919366,0.3105919551332654,2,119,Rb2Si3SnO9_Va_O2119,-2.0,-2.2567661072806136,-2.2567661072806136,1.1283830536403068,-1.538575818365933,10.872429497326554
4859,Rb2Sn2O3,Rb2Sn2O3_Va_O1,0.9453999999999998,-1.7204352542857149,1.6478351694372932,3.5201396409054064,4.735854819999995,0,83,Rb2Sn2O3_Va_O183,-2.0,-1.7446811228640977,-1.4450353763727974,0.8723405614320489,-1.454625234810769,7.1818496142512895
4861,Rb2Sn2O3,Rb2Sn2O3_Va_O1,0.9453999999999998,-1.7204352542857149,1.6478351694372932,3.5201396409054064,2.5439192014517182,1,83,Rb2Sn2O3_Va_O183,-2.0,-1.7446811228640977,-1.4450353763727974,0.8723405614320489,-1.454625234810769,7.1818496142512895
4863,Rb2SnO2,Rb2SnO2_Va_O1,2.239,-1.6441546475000002,1.6389673388076338,2.815253649531358,4.6254747100000575,0,455,Rb2SnO2_Va_O1455,-2.0,-1.6071135825697511,-1.573854380445901,0.8035567912848756,-1.454625234810769,5.830442821598505
4865,Rb2SnO2,Rb2SnO2_Va_O1,2.239,-1.6441546475000002,1.6389673388076338,2.815253649531358,2.459091906969359,1,455,Rb2SnO2_Va_O1455,-2.0,-1.6071135825697511,-1.573854380445901,0.8035567912848756,-1.454625234810769,5.830442821598505
4867,Rb2SnO2,Rb2SnO2_Va_O2,2.239,-1.6441546475000002,1.2059172084529577,1.8505156376234224,4.986553820000049,0,479,Rb2SnO2_Va_O2479,-2.0,-1.5853704639525854,-1.5853704639525852,0.7926852319762927,-1.454625234810769,5.586524054710117
4870,Rb2SnO2,Rb2SnO2_Va_O2,2.239,-1.6441546475000002,1.2059172084529577,1.8505156376234224,3.2831193478226393,1,479,Rb2SnO2_Va_O2479,-2.0,-1.5853704639525854,-1.5853704639525852,0.7926852319762927,-1.454625234810769,5.586524054710117
4873,Rb2SnO2,Rb2SnO2_Va_O2,2.239,-1.6441546475000002,1.2059172084529577,1.8505156376234224,2.7058166484933683,2,479,Rb2SnO2_Va_O2479,-2.0,-1.5853704639525854,-1.5853704639525852,0.7926852319762927,-1.454625234810769,5.586524054710117
4876,Rb2SnO3,Rb2SnO3_Va_O1,2.2715,-1.923212555,1.6808750108243984,1.95237329003421,4.523463749999687,0,431,Rb2SnO3_Va_O1431,-2.0,-1.743028122371776,-1.6770179856291496,0.871514061185888,-1.538575818365933,7.567960420242492
4879,Rb2SnO3,Rb2SnO3_Va_O1,2.2715,-1.923212555,1.6808750108243984,1.95237329003421,2.681420398324973,1,431,Rb2SnO3_Va_O1431,-2.0,-1.743028122371776,-1.6770179856291496,0.871514061185888,-1.538575818365933,7.567960420242492
4882,Rb2SnO3,Rb2SnO3_Va_O1,2.2715,-1.923212555,1.6808750108243984,1.95237329003421,0.9367689362246332,2,431,Rb2SnO3_Va_O1431,-2.0,-1.743028122371776,-1.6770179856291496,0.871514061185888,-1.538575818365933,7.567960420242492
4885,Rb2SnO3,Rb2SnO3_Va_O2,2.2715,-1.923212555,1.4050702572516909,0.9654521921931688,3.550404869999861,0,359,Rb2SnO3_Va_O2359,-2.0,-1.5351882427659522,-1.399355895005945,0.7675941213829761,-1.538575818365933,4.832741242620967
4888,Rb2SnO3,Rb2SnO3_Va_O2,2.2715,-1.923212555,1.4050702572516909,0.9654521921931688,2.973184193470278,1,359,Rb2SnO3_Va_O2359,-2.0,-1.5351882427659522,-1.399355895005945,0.7675941213829761,-1.538575818365933,4.832741242620967
4891,Rb2SnO3,Rb2SnO3_Va_O2,2.2715,-1.923212555,1.4050702572516909,0.9654521921931688,2.8060104193039517,2,359,Rb2SnO3_Va_O2359,-2.0,-1.5351882427659522,-1.399355895005945,0.7675941213829761,-1.538575818365933,4.832741242620967
4894,Rb3AlO3,Rb3AlO3_Va_O1,2.8213,-2.192958231785714,1.1030633211895935,1.0623130519345072,6.206774539999978,0,95,Rb3AlO3_Va_O195,-2.0,-0.7951430549783397,-1.5786981908902975,0.3975715274891698,-1.7562254794348755,1.058448267666344
4897,Rb3AlO3,Rb3AlO3_Va_O1,2.8213,-2.192958231785714,1.1030633211895935,1.0623130519345072,4.890101919209602,1,95,Rb3AlO3_Va_O195,-2.0,-0.7951430549783397,-1.5786981908902975,0.3975715274891698,-1.7562254794348755,1.058448267666344
4900,Rb3AlO3,Rb3AlO3_Va_O1,2.8213,-2.192958231785714,1.1030633211895935,1.0623130519345072,4.610775115424323,2,95,Rb3AlO3_Va_O195,-2.0,-0.7951430549783397,-1.5786981908902975,0.3975715274891698,-1.7562254794348755,1.058448267666344
4903,Rb3AlO3,Rb3AlO3_Va_O2,2.8213,-2.192958231785714,1.3077788944130129,2.0319298353912956,6.547884360000021,0,111,Rb3AlO3_Va_O2111,-2.0,-1.4970242548435742,-1.497024254843574,0.7485121274217871,-1.7562254794348755,4.716842079454387
4906,Rb3AlO3,Rb3AlO3_Va_O2,2.8213,-2.192958231785714,1.3077788944130129,2.0319298353912956,4.6028981458250815,1,111,Rb3AlO3_Va_O2111,-2.0,-1.4970242548435742,-1.497024254843574,0.7485121274217871,-1.7562254794348755,4.716842079454387
4909,Rb3AlO3,Rb3AlO3_Va_O2,2.8213,-2.192958231785714,1.3077788944130129,2.0319298353912956,3.4813683864613636,2,111,Rb3AlO3_Va_O2111,-2.0,-1.4970242548435742,-1.497024254843574,0.7485121274217871,-1.7562254794348755,4.716842079454387
4912,Rb3BiO3,Rb3BiO3_Va_O1,3.1835,-1.6211958614285713,1.2368454618170004,1.193738065945551,4.205223209999881,0,223,Rb3BiO3_Va_O1223,-2.0,-1.7638088743545763,-1.619062983106074,0.8819044371772882,-0.9858147743813158,5.757472148721568
4915,Rb3BiO3,Rb3BiO3_Va_O1,3.1835,-1.6211958614285713,1.2368454618170004,1.193738065945551,2.687356836000304,1,223,Rb3BiO3_Va_O1223,-2.0,-1.7638088743545763,-1.619062983106074,0.8819044371772882,-0.9858147743813158,5.757472148721568
4918,Rb3BiO3,Rb3BiO3_Va_O1,3.1835,-1.6211958614285713,1.2368454618170004,1.193738065945551,2.5092579751863906,2,223,Rb3BiO3_Va_O1223,-2.0,-1.7638088743545763,-1.619062983106074,0.8819044371772882,-0.9858147743813158,5.757472148721568
4921,Rb3GaO3,Rb3GaO3_Va_O1,2.5813,-1.829943027142856,1.3586028396255856,1.9188954109317824,5.150004670000053,0,79,Rb3GaO3_Va_O179,-2.0,-1.2972807063870495,-1.29728070638705,0.6486403531935249,-1.7562254794348755,3.8390438118829797
4924,Rb3GaO3,Rb3GaO3_Va_O1,2.5813,-1.829943027142856,1.3586028396255856,1.9188954109317824,3.3879056804156233,1,79,Rb3GaO3_Va_O179,-2.0,-1.2972807063870495,-1.29728070638705,0.6486403531935249,-1.7562254794348755,3.8390438118829797
4927,Rb3GaO3,Rb3GaO3_Va_O1,2.5813,-1.829943027142856,1.3586028396255856,1.9188954109317824,2.0656224372296386,2,79,Rb3GaO3_Va_O179,-2.0,-1.2972807063870495,-1.29728070638705,0.6486403531935249,-1.7562254794348755,3.8390438118829797
4930,Rb3GaO3,Rb3GaO3_Va_O2,2.5813,-1.829943027142856,1.1253175271645046,1.1116290921680183,4.965271909999965,0,111,Rb3GaO3_Va_O2111,-2.0,-1.4753282365377782,-1.475328236537778,0.7376641182688891,-1.7562254794348755,6.147036844390935
4933,Rb3GaO3,Rb3GaO3_Va_O2,2.5813,-1.829943027142856,1.1253175271645046,1.1116290921680183,3.808823772061809,1,111,Rb3GaO3_Va_O2111,-2.0,-1.4753282365377782,-1.475328236537778,0.7376641182688891,-1.7562254794348755,6.147036844390935
4936,Rb3GaO3,Rb3GaO3_Va_O2,2.5813,-1.829943027142856,1.1253175271645046,1.1116290921680183,3.2772438056032462,2,111,Rb3GaO3_Va_O2111,-2.0,-1.4753282365377782,-1.475328236537778,0.7376641182688891,-1.7562254794348755,6.147036844390935
4939,Rb3InO3,Rb3InO3_Va_O1,1.9467,-1.6420714696428569,1.067479041082411,0.7459525592720849,3.727990780000036,0,111,Rb3InO3_Va_O1111,-2.0,-1.2028096297855912,-1.027379829830764,0.6014048148927956,-1.5993795332042406,4.65007885951856
4942,Rb3InO3,Rb3InO3_Va_O1,1.9467,-1.6420714696428569,1.067479041082411,0.7459525592720849,3.0491099082996236,1,111,Rb3InO3_Va_O1111,-2.0,-1.2028096297855912,-1.027379829830764,0.6014048148927956,-1.5993795332042406,4.65007885951856
4945,Rb3InO3,Rb3InO3_Va_O1,1.9467,-1.6420714696428569,1.067479041082411,0.7459525592720849,2.8456960577457795,2,111,Rb3InO3_Va_O1111,-2.0,-1.2028096297855912,-1.027379829830764,0.6014048148927956,-1.5993795332042406,4.65007885951856
4948,Rb3InO3,Rb3InO3_Va_O2,1.9467,-1.6420714696428569,1.275996888690673,1.512729800600991,4.136471649999985,0,107,Rb3InO3_Va_O2107,-2.0,-1.3679431657768517,-1.3328753903438115,0.6839715828884259,-1.5993795332042406,5.230744505800236
4951,Rb3InO3,Rb3InO3_Va_O2,1.9467,-1.6420714696428569,1.275996888690673,1.512729800600991,2.953046701949928,1,107,Rb3InO3_Va_O2107,-2.0,-1.3679431657768517,-1.3328753903438115,0.6839715828884259,-1.5993795332042406,5.230744505800236
4954,Rb3InO3,Rb3InO3_Va_O2,1.9467,-1.6420714696428569,1.275996888690673,1.512729800600991,2.2596375424337887,2,107,Rb3InO3_Va_O2107,-2.0,-1.3679431657768517,-1.3328753903438115,0.6839715828884259,-1.5993795332042406,5.230744505800236
4957,Rb3InO3,Rb3InO3_Va_O3,1.9467,-1.6420714696428569,1.0834265971813364,0.6967453819358194,3.61898856,0,103,Rb3InO3_Va_O3103,-2.0,-1.27663846798843,-1.2766384679884302,0.638319233994215,-1.5993795332042406,3.688154433933831
